"locus_tag","gene_name","function","logFC","logCPM","PValue","q.value"
"BW25113_0066","thiQ","thiamine, thiamine pyrophosphate ABC transporter ATPase; ThiBPQ thiamine, thiamine pyrophosphate importer",-0.162558754458207,6.94112589676527,0.473985695802971,0.739047971597239
"BW25113_0067","thiP","thiamine, thiamine pyrophosphate ABC transporter permease; ThiBPQ thiamine, thiamine pyrophosphate importer",-0.111928359403022,8.51743025735455,0.539679373876262,0.784115324534821
"BW25113_0068","thiB","thiamine-, thiamine pyrophosphate-, thiamine monophosphate-binding ABC transporter periplasmic protein; ThiBPQ thiamine, thiamine pyrophosphate importer",-0.0827543217593305,7.55329421211452,0.699057534600777,0.881634620382588
"BW25113_0069","sgrR","transcriptional DNA-binding transcriptional activator of sgrS sRNA",-0.112745414754671,8.63783725452748,0.431957448012899,0.709670241496464
"BW25113_4577","sgrS","",-0.417592083811932,5.373343518129,0.318203287736039,0.615326078477445
"BW25113_4662","sgrT","inhibitor of glucose uptake",-0.00985679540859986,4.74110480423574,1,1
"BW25113_0070","setA","broad specificity sugar efflux system",0.133653634334449,8.70147398481782,0.316768546741551,0.613807564620306
"BW25113_0071","leuD","3-isopropylmalate dehydratase small subunit",0.0905404931555225,7.59517944988013,0.640259687504351,0.848425403422762
"BW25113_0072","leuC","3-isopropylmalate dehydratase large subunit",-0.104706140732197,8.3060762860668,0.47415960422629,0.739047971597239
"BW25113_0073","leuB","3-isopropylmalate dehydrogenase, NAD(+)-dependent",-0.0455185303972348,7.83493251185251,0.826700203595642,0.937692360559872
"BW25113_0074","leuA","2-isopropylmalate synthase",-0.13296411959354,8.41417523466962,0.378075327685384,0.670373650455733
"BW25113_0075","leuL","leu operon leader peptide",-0.298155479878934,8.71629737611884,0.0312424930484758,0.128916392368448
"BW25113_0076","leuO","global transcription factor",-0.0417649395711067,9.39077816221794,0.751625977473454,0.904350470133806
"BW25113_0077","ilvI","acetolactate synthase 3 large subunit",-0.218726866683833,9.48087278521096,0.0685855281591428,0.23666837181676
"BW25113_0078","ilvH","acetolactate synthase 3, small subunit, valine-sensitive",-0.127855333418134,7.62559189766521,0.495085515412467,0.752222953649949
"BW25113_0080","cra","transcriptional repressor-activator for carbon metabolism",0.992439064522651,7.23101999325915,1.59901868490458e-06,1.41493301237606e-05
"BW25113_0081","mraZ","RsmH methytransferase inhibitor",-0.0469103645129101,6.30353118932337,0.874240141114122,0.962646447518921
"BW25113_0082","rsmH","16S rRNA m(4)C1402 methyltransferase, SAM-dependent",0.407148186068717,6.14090313403642,0.214464671721985,0.495696646904587
"BW25113_0088","murD","UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase",1.2895522967062,2.84253233602874,0.0865939175271051,0.279201520462518
"BW25113_0092","ddlB","D-alanine:D-alanine ligase",-0.0181269782016325,6.47393237239096,0.947660287965193,0.988342392952066
"BW25113_0093","ftsQ","divisome assembly protein, membrane anchored protein involved in growth of wall at septum",0.0955858585709062,3.55286348446634,0.918420133212922,0.975665832573077
"BW25113_0097","secM","regulator of secA translation",0.285928039521559,4.42751135923297,0.59540284038209,0.818078911425795
"BW25113_0099","mutT","nucleoside triphosphate pyrophosphohydrolase, marked preference for dGTP",-0.460876726389578,6.05349897328012,0.138835276105517,0.382993865118667
"BW25113_0101","yacG","DNA gyrase inhibitor",0.713928692714436,4.32378260195893,0.145518522059329,0.393050216862124
"BW25113_0102","zapD","FtsZ stabilizer",-0.424882681484707,6.21587472076737,0.14321072112739,0.390122325795253
"BW25113_0104","guaC","GMP reductase",-0.256985987200438,7.44339106468078,0.174827071502078,0.439309051466761
"BW25113_0106","hofC","assembly protein in type IV pilin biogenesis, transmembrane protein",-0.0839674458060519,7.69591038692178,0.651795192618102,0.856795109701097
"BW25113_0107","hofB","T2SE secretion family protein; P-loop ATPase superfamily protein",-0.494866566954515,7.8026782395136,0.00378142993818927,0.0222905343724841
"BW25113_0108","ppdD","putative prepilin peptidase-dependent pilin",-0.105153888798811,6.21579998221072,0.72164659887164,0.891946508746699
"BW25113_0109","nadC","quinolinate phosphoribosyltransferase",0.00708043090558672,6.88709464410485,1,1
"BW25113_0110","ampD","1,6-anhydro-N-acetylmuramyl-L-alanine amidase, Zn-dependent; murein amidase",-0.574758443930447,6.43361200725816,0.0293704745883482,0.12235096746687
"BW25113_0111","ampE","ampicillin resistance inner membrane protein; putative signaling protein in beta-lactamase regulation",-0.306630329688939,7.50069017802058,0.0935035891675714,0.293697171103269
"BW25113_0112","aroP","aromatic amino acid transporter",-0.0877661425542886,8.53331747107154,0.520339419274766,0.769129156695732
"BW25113_0113","pdhR","pyruvate dehydrogenase complex repressor; autorepressor",0.0707414442944335,7.15336423140773,0.730454065759341,0.895645898585116
"BW25113_0114","aceE","pyruvate dehydrogenase, decarboxylase component E1, thiamine triphosphate-binding",1.35546243935418,5.87928209658027,8.87161878786997e-05,0.000676590382265569
"BW25113_0115","aceF","pyruvate dehydrogenase, dihydrolipoyltransacetylase component E2",2.39158644639596,5.30356647738656,5.52838474931248e-08,5.20943947531369e-07
"BW25113_0117","yacH","uncharacterized protein",-0.36769494128085,8.49435443868239,0.00807492570270027,0.0431424233857224
"BW25113_0118","acnB","bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase",0.253744635029504,4.45536316182729,0.59960751863078,0.821552419794708
"BW25113_0119","yacL","UPF0231 family protein",-0.576008150365006,6.46461237317056,0.0750611960858748,0.253873933267152
"BW25113_0120","speD","S-adenosylmethionine decarboxylase",-0.279202923577531,7.38218388207559,0.172604970875147,0.435961008911454
"BW25113_0121","speE","spermidine synthase (putrescine aminopropyltransferase)",0.1992214428523,6.75132188070664,0.427401662023652,0.708420513798189
"BW25113_0122","yacC","PulS_OutS family protein",-0.106505475997411,6.34333489809838,0.708245612340303,0.887082654697727
"BW25113_0123","cueO","multicopper oxidase (laccase)",-0.3155127219626,7.96037486043726,0.0755767055371486,0.254957560848212
"BW25113_0124","gcd","glucose dehydrogenase",-0.219531728530141,9.17376564236935,0.117792292700529,0.342287462851055
"BW25113_0125","hpt","hypoxanthine phosphoribosyltransferase",0.373434387337786,5.16039060888515,0.377345228220235,0.670097898563145
"BW25113_0127","yadG","putative ABC superfamily transporter ATP-binding subunit",-0.0483925756573057,7.2753380393514,0.817636696704254,0.934360610385824
"BW25113_0128","yadH","inner membrane putative ABC superfamily transporter permease",0.0400579936343738,7.4307029874031,0.859102345589989,0.952403932534739
"BW25113_0129","yadI","putative PTS Enzyme IIA",-0.59689336359164,6.3614154997749,0.0269214776428102,0.114584356525316
"BW25113_0130","yadE","putative polysaccharide deacetylase lipoprotein",-0.149396392223566,7.81582173538209,0.390608774177548,0.67880214221572
"BW25113_0131","panD","aspartate 1-decarboxylase",-0.335816400823255,5.43535649088997,0.457059176320897,0.727292278735248
"BW25113_0132","yadD","transposase_31 family protein",-0.159969242631413,7.7946928499438,0.369534860756632,0.664766563356333
"BW25113_0133","panC","pantothenate synthetase",0.00558798928155851,7.03337065686114,0.991464137774192,1
"BW25113_0134","panB","3-methyl-2-oxobutanoate hydroxymethyltransferase",-0.149860907527428,7.52774468833101,0.451019733805816,0.725072814922087
"BW25113_0135","yadC","putative fimbrial-like adhesin protein",-0.542888795220949,8.94840446029849,7.73403047571481e-05,0.00059562670854228
"BW25113_0136","yadK","putative fimbrial-like adhesin protein",-0.277825334364065,4.80357557886257,0.559744946742546,0.795576574050319
"BW25113_0137","yadL","putative fimbrial-like adhesin protein",-0.270119832079859,7.23475413271337,0.176784021143339,0.443014240371016
"BW25113_0138","yadM","putative fimbrial-like adhesin protein",-0.932283072925217,6.06528601992294,0.0125783093772822,0.0618657123700703
"BW25113_0139","htrE","putative outer membrane usher protein",-0.284428587697355,10.6218736863428,0.0129613360161219,0.0632732717100844
"BW25113_0140","yadV","putative periplasmic pilin chaperone",-0.437122577953164,9.1357464334012,0.00472721281152224,0.0270520791549886
"BW25113_0141","yadN","putative fimbrial-like adhesin protein",-0.200142770472604,5.94634538284233,0.545423831694563,0.787897625930276
"BW25113_0142","folK","2-amino-4-hydroxy-6-hydroxymethyldihyropteridine pyrophosphokinase",-1.74200335293168,3.67143517373987,0.00791850036530742,0.0425212622356234
"BW25113_0143","pcnB","poly(A) polymerase",-0.251146105180892,7.17977248404321,0.220182861422727,0.502856289956747
"BW25113_0144","gluQ","glutamyl-Q tRNA(Asp) synthetase",-0.192765819395193,7.04378729175132,0.371387442283258,0.664766563356333
"BW25113_0145","dksA","transcriptional regulator of rRNA transcription, DnaK suppressor protein",-0.826557439787904,5.60182066820919,0.034433460389661,0.139706468370661
"BW25113_0146","sfsA","sugar fermentation stimulation protein A",-0.159826332058868,8.10924498373865,0.308774780766577,0.60671535869924
"BW25113_0147","ligT","2'-5' RNA ligase",-0.346488956843864,6.67818995516786,0.159949066304491,0.418837902413898
"BW25113_0148","hrpB","putative ATP-dependent helicase",-0.0774977101435705,9.13980284218571,0.595968729544901,0.818282809042386
"BW25113_0149","mrcB","fused glycosyl transferase and transpeptidase",-0.346412333148335,8.64822186946269,0.0131700371375784,0.0640527860785451
"BW25113_0150","fhuA","ferrichrome outer membrane transporter",-0.0900321919897063,9.12471599182017,0.574940587692927,0.802915052941539
"BW25113_0151","fhuC","iron-hydroxamate transporter subunit",-0.203932362631725,7.47117588070766,0.317157890541278,0.613955027615709
"BW25113_0152","fhuD","iron-hydroxamate transporter subunit",-0.372354420990377,7.20293292613069,0.163037548074172,0.423637881614603
"BW25113_0153","fhuB","fused iron-hydroxamate transporter subunits of ABC superfamily: membrane components",-0.230790925703277,8.23749534840269,0.15878142575977,0.416658694020231
"BW25113_0155","clcA","H(+)/Cl(-) exchange transporter",-0.412960837794457,8.48507160897695,0.00595462876246387,0.0332036198419038
"BW25113_0157","yadS","UPF0126 family inner membrane protein",0.172804867779599,6.6334646700788,0.497666683709691,0.753225251020073
"BW25113_0158","btuF","vitamin B12 transporter subunit: periplasmic-binding component of ABC superfamily",0.0127698387857801,6.50154177927656,0.982465427457741,1
"BW25113_0160","dgt","deoxyguanosine triphosphate triphosphohydrolase",-0.190027692605468,10.4649040950578,0.134663783577505,0.374916215641918
"BW25113_0161","degP","serine endoprotease (protease Do), membrane-associated",-0.417776074739506,7.90270893898589,0.0280694339359949,0.117676149643419
"BW25113_0162","cdaR","carbohydrate diacid regulon transcriptional regulator; autoregulator",-0.193269010848126,7.55691469003112,0.284332677198224,0.576319439662567
"BW25113_0163","yaeH","UPF0325 family protein",-0.32598033377523,6.31187205020594,0.252052172462766,0.541022868723744
"BW25113_0164","yaeI","phosphodiesterase with model substrate bis-pNPP",-0.418094758565412,7.48461940085715,0.0368548015493968,0.146670885353945
"BW25113_0167","glnD","uridylyltransferase",-0.387071261360556,5.24820897783921,0.370123178895231,0.664766563356333
"BW25113_0174","ispU","undecaprenyl pyrophosphate synthase",-0.766913790649563,2.65426340025383,0.401267303423132,0.684968182916606
"BW25113_0178","skp","periplasmic chaperone",-0.211600369560562,4.73508414278406,0.709562835237763,0.887802845238439
"BW25113_0183","rnhB","ribonuclease HII, degrades RNA of DNA-RNA hybrids",-0.168740376571345,5.09436932265056,0.706887501259919,0.88663635418735
"BW25113_0186","ldcC","lysine decarboxylase 2, constitutive",-0.347554458802025,7.8698073053036,0.0381565124637351,0.150325154630996
"BW25113_0187","yaeR","putative lyase",0.134757431905234,5.5744998872847,0.723280272561744,0.892432693875366
"BW25113_0188","tilS","tRNA(Ile)-lysidine synthetase",0.803843028304468,3.52232343405618,0.203928990801535,0.482120576725998
"BW25113_0189","rof","modulator of Rho-dependent transcription termination",-1.39643638906094,4.83610821991214,0.00524697466944912,0.0295944470564612
"BW25113_4406","yaeP","UPF0253 family protein",-0.327872599064268,4.27263921916429,0.58941057259292,0.812749034663087
"BW25113_0190","yaeQ","PDDEXK superfamily protein",-0.208709376476875,5.83393746113537,0.609628767962693,0.828335535174038
"BW25113_0191","arfB","alternative stalled-ribosome rescue factor B; peptidyl-tRNA hydrolase, ribosome-attached",-0.436628672565521,6.1363616208981,0.151838629320762,0.404903011522033
"BW25113_0192","nlpE","lipoprotein involved with copper homeostasis and adhesion",-0.0259761798427051,7.38980666296877,0.902981145000643,0.967920724200854
"BW25113_0193","yaeF","putative lipoprotein",-0.251963484066119,7.27486517674179,0.20842263648613,0.487687630498569
"BW25113_0195","tsaA","tRNA-Thr(GGU) m(6)t(6)A37 methyltransferase, SAM-dependent",-0.312500118286127,6.91990375197389,0.204381725466092,0.482563491845924
"BW25113_0196","rcsF","putative outer membrane protein",-0.0691585991439533,7.06941345933614,0.797057953273558,0.924522773705924
"BW25113_0197","metQ","DL-methionine transporter subunit",-0.122790732517244,7.2060582420858,0.560541207690081,0.79584264184901
"BW25113_0198","metI","DL-methionine transporter subunit",0.0134594987694573,7.39366561767841,0.952487761742609,0.989860028110028
"BW25113_0199","metN","DL-methionine transporter subunit",-0.129000850049283,7.73042295641468,0.554609241862266,0.792087847527232
"BW25113_0200","gmhB","D,D-heptose 1,7-bisphosphate phosphatase",2.86966997824923,5.86391811556055,1.20653589391891e-14,1.45080389698225e-13
"BW25113_0204","rrlH","",-0.71423736099306,4.00759052885324,0.207479096809334,0.48685957395443
"BW25113_0207","dkgB","2,5-diketo-D-gluconate reductase B",-0.445831417868567,5.64407747022997,0.220875702259425,0.502947545166246
"BW25113_0208","yafC","LysR family putative transcriptional regulator",-0.0444559432671181,5.68730387305068,0.899216850642561,0.966433978736367
"BW25113_0209","yafD","endo/exonuclease/phosphatase family protein",-0.383983276448705,6.25599452130941,0.190987178734709,0.462530930614283
"BW25113_0210","yafE","putative S-adenosyl-L-methionine-dependent methyltransferase",-0.417999447470193,6.36744798907626,0.123312720002125,0.352836395918489
"BW25113_0211","mltD","putative membrane-bound lytic murein transglycosylase D",-0.28326625552156,7.83164568276582,0.130485669805287,0.366989069770893
"BW25113_0212","gloB","hydroxyacylglutathione hydrolase",-0.767068744679974,5.5752044378864,0.0469368890097318,0.176746018173054
"BW25113_0213","yafS","putative S-adenosyl-L-methionine-dependent methyltransferase",-0.319620918622362,5.88477727268206,0.35895117878998,0.653958843861086
"BW25113_0214","rnhA","ribonuclease HI, degrades RNA of DNA-RNA hybrids",1.63462892327037,5.37965143219822,0.00051773388988767,0.00353574363825726
"BW25113_0216","aspV","",-0.841316685663715,4.93420982524165,0.108702545889186,0.324287655925122
"BW25113_0217","yafT","lipoprotein",-0.478656607503443,6.56911825674101,0.126514348445486,0.359562647106367
"BW25113_0218","yafU","pseudogene",-0.14143389186102,6.17076124992071,0.64120400492371,0.848588689838266
"BW25113_4503","yafF","pseudogene",-0.639339225118541,5.67565560502067,0.12066600578661,0.347414952965011
"BW25113_0219","yafV","putative NAD(P)-binding C-N hydrolase family amidase",-0.00353345574271256,7.05257524798866,1,1
"BW25113_0220","ivy","inhibitor of c-type lysozyme, periplasmic",-0.157654210542828,7.24585377757916,0.476791338663428,0.740793518652651
"BW25113_0221","fadE","acyl coenzyme A dehydrogenase",0.0445294435222742,8.28622460628474,0.782937735461736,0.917797823866628
"BW25113_0223","yafJ","putative amidotransfease",0.252455712867982,7.52319593087999,0.168368818401563,0.431376319041912
"BW25113_0224","yafK","L,D-transpeptidase-related protein",-0.472135204183398,7.71706990645814,0.00981204531727086,0.0507430311922187
"BW25113_0225","yafQ","translation inhibitor toxin of toxin-antitoxin pair YafQ/DinJ",-0.36745390503197,6.41984572869997,0.232138134961169,0.514695412357343
"BW25113_0226","dinJ","antitoxin of YafQ-DinJ toxin-antitoxin system",-0.716118093192787,6.72153921907551,0.00639908973941101,0.0353053562051814
"BW25113_0227","yafL","putative lipoprotein and C40 family peptidase",-0.391563849821162,7.06311437879126,0.0775035117399411,0.258564907251548
"BW25113_0228","rayT","RAYT REP element-mobilizing transposase; TnpA(REP)",-0.414881145242349,7.1668424386839,0.0493938042340962,0.184461189337715
"BW25113_0229","lfhA","pseudogene",-0.0195420146794509,8.06164815238775,0.91386511306876,0.972672072557572
"BW25113_0230","lafU","pseudogene",-0.0833582995565909,6.52800079851151,0.747929718451388,0.902673798130986
"BW25113_0231","dinB","DNA polymerase IV",-0.366076647123908,6.73389203695771,0.191830765710323,0.463610728473778
"BW25113_0233","yafO","mRNA interferase toxin of the YafO-YafN toxin-antitoxin system",0.191963185699618,6.56070430534756,0.506512963847908,0.760157281119372
"BW25113_0234","yafP","putative acyl-CoA transferase",0.0242338250281666,3.11796517353356,0.999999999999986,1
"BW25113_0235","ykfJ","pseudogene",-0.341535359121059,7.19055234989782,0.124705212051337,0.355006849122179
"BW25113_0236","prfH","pseudogene",-0.207559603773906,7.05856905836721,0.344262113338704,0.639788776075159
"BW25113_0237","pepD","aminoacyl-histidine dipeptidase (peptidase D)",-0.113170653598174,8.36729125885082,0.472495747949919,0.738208141284993
"BW25113_0238","gpt","xanthine phosphoribosyltransferase; xanthine-guanine phosphoribosyltransferase",-0.210124224950179,6.99010437585615,0.416177871569928,0.697484932259136
"BW25113_0239","frsA","fermentation-respiration switch protein; PTS Enzyme IIA(Glc)-binding protein; pNP-butyrate esterase activity",-0.363477375432854,8.01809769441043,0.0374403391777019,0.148248615733931
"BW25113_0240","crl","RNA polymerase holoenzyme assembly factor crl",-0.675594803188029,8.58078593069543,8.63115928373889e-06,7.27616008435623e-05
"BW25113_0241","phoE","outer membrane phosphoporin protein E",-0.0106240007810984,9.40001789724397,0.941891486865317,0.986519129510773
"BW25113_0242","proB","gamma-glutamate kinase",-0.338231037909384,8.13485716755019,0.0696751436070703,0.239374726502818
"BW25113_0243","proA","gamma-glutamylphosphate reductase",-0.221876240219085,8.29376963166031,0.197490765083749,0.472879708720675
"BW25113_4626","ykfN","pseudogene",-0.56715183622795,3.68194729879923,0.295614474867973,0.589118423609412
"BW25113_0245","ykfI","CP4-6 prophage; toxin of the YkfI-YafW toxin-antitoxin system",-0.307351242404618,6.09414023111276,0.312372253578774,0.61031265481865
"BW25113_0246","yafW","CP4-6 prophage; antitoxin of the YkfI-YafW toxin-antitoxin system",-0.392683164369763,6.74624384533404,0.115970460057895,0.339256868229066
"BW25113_4504","ykfH","uncharacterized protein",-0.245357834821963,5.69737167676785,0.594353564230016,0.817323295501739
"BW25113_0247","ykfG","CP4-6 prophage; RadC-like JAB domain protein",-0.601994928597434,6.9540403884788,0.0229782358865262,0.100980588200878
"BW25113_0248","yafX","CP4-6 prophage; uncharacterized protein",-0.519103776340934,6.80900445612081,0.0343300502743644,0.139706468370661
"BW25113_0249","ykfF","CP4-6 prophage; uncharacterized protein",-0.134322579165962,5.97701476536134,0.724043639366871,0.892832649153605
"BW25113_0250","ykfB","CP4-6 prophage; uncharacterized protein",-0.175640900329248,7.39222673479497,0.36116940650344,0.655927778230662
"BW25113_0251","yafY","lipoprotein, inner membrane; overproduction stimulates degP expression; CP4-6 prophage",-0.165590584288779,6.39087247052603,0.577962906506096,0.805068970980693
"BW25113_4627","ykfL","pseudogene",-0.0552660044881436,6.07492719316036,0.869448425423069,0.959796628459147
"BW25113_4628","ykfK","pseudogene",-0.338615621942927,5.27698624610575,0.446456100234435,0.72169398470886
"BW25113_0252","yafZ","CP4-6 prophage; conserved protein",-0.161810324728046,7.57958087263653,0.376922847557365,0.670097898563145
"BW25113_0253","ykfA","CP4-6 prophage; putative GTP-binding protein",-0.244913630721033,8.47370350938236,0.0773683395900466,0.258554041937752
"BW25113_0254","perR","CP4-6 prophage; putative DNA-binding transcriptional regulator",-0.673159067011187,7.44857676655623,0.000367565497781684,0.00257756127245832
"BW25113_4587","insN","pseudogene",-0.362073141642517,7.47127121209217,0.0573565647835562,0.206783415508362
"BW25113_4690","eyeA","",-0.294791146415649,3.75622568732187,0.611828656362937,0.829797466051025
"BW25113_0258","ykfC","pseudogene",-0.351863274829455,8.28688105922995,0.0266884599956445,0.113839785835611
"BW25113_0260","mmuP","CP4-6 prophage; putative S-methylmethionine transporter",-0.309679336090883,8.0047710235658,0.0663725730520549,0.231429217089134
"BW25113_0261","mmuM","CP4-6 prophage; S-methylmethionine:homocysteine methyltransferase",-0.345324461931726,7.26799396259441,0.0948654974147255,0.29607703014787
"BW25113_0262","afuC","CP4-6 prophage; putative ferric transporter subunit",-0.423138477500709,7.790965443655,0.0371341207491518,0.147323816001673
"BW25113_0263","afuB","pseudogene",0.188422950777747,6.26087839917332,0.566370236602629,0.799369006526295
"BW25113_4708","insI1","pseudogene",-0.454121516248636,2.45064247179404,0.522115367300714,0.770684348498175
"BW25113_4505","insX","pseudogene",-0.0994790530076055,5.86138303865128,0.789587737829638,0.921459938163793
"BW25113_0266","yagB","pseudogene",-0.368030365735051,7.06490756332939,0.0868981296163989,0.279593336831444
"BW25113_0267","yagA","CP4-6 prophage; putative DNA-binding transcriptional regulator",-0.360830595779878,8.10856397027296,0.0221554093174966,0.0985920273891867
"BW25113_0268","yagE","2-keto-3-deoxy gluconate (KDG) aldolase; CP4-6 prophage",-0.110690947021451,7.27251649023414,0.630338809092926,0.843032457060481
"BW25113_0269","yagF","CP4-6 prophage; dehydratase family protein",-0.24558101304762,7.8327476981584,0.166547928668283,0.429424497804592
